year,ln_share,q_us_ch,ln_Qus_ch,ln_Yus,Q_CHN,ln_Qch,ln_Yw,time
1983,-1.496131178151925,1.187806299114726,0.1721081597634748,9.356507311569548,0.982656912,-0.017495241120276214,10.881440014282715,1983.5
1983,-1.496131178151925,1.266597403153402,0.23633409484813214,9.352872043812157,0.982656912,-0.017495241120276214,10.881256266047743,1983.5
1983,-1.496131178151925,1.3679504971191752,0.31331363222922576,9.359416750891038,0.982656912,-0.017495241120276214,10.88078952390082,1983.5
1983,-1.496131178151925,1.2647875583709354,0.23490417002961939,9.347628319849226,0.982656912,-0.017495241120276214,10.88082259093054,1983.5
1983,-1.496131178151925,1.0619050042925575,0.060064469000189406,9.3433257068910045,0.982656912,-0.017495241120276214,10.876717517901291,1983.5
1983,-1.496131178151925,1.2908636844258303,0.25531151715389494,9.344909196918104,0.982656912,-0.017495241120276214,10.880705977523212,1983.5
1984,-1.4989663270686435,0.7043653852605077,-0.35045804431070654,9.378174323563606,1.272089282,0.2406606527062823,10.901543905742948,1984.5
1984,-1.4989663270686435,1,0,9.385111962031917,1.272089282,0.2406606527062823,10.89688098963804,1984.5
1984,-1.4989663270686435,0.9858497636907938,-0.014251305470863994,9.387992193216144,1.272089282,0.2406606527062823,10.893105755192051,1984.5
1984,-1.4989663270686435,0.8713999059026131,-0.13765427328294955,9.390605544466055,1.272089282,0.2406606527062823,10.899674869030049,1984.5
1984,-1.4989663270686435,0.9561087318959736,-0.044883636105358164,9.389460256980941,1.272089282,0.2406606527062823,10.89964807943194,1984.5
1984,-1.4989663270686435,0.8400602074188641,-0.17428171421469582,9.376201333668947,1.272089282,0.2406606527062823,10.895588800498224,1984.5
1984,-1.4989663270686435,0.8766341643753366,-0.13166551802275653,9.385623004733352,1.272089282,0.2406606527062823,10.903011778612546,1984.5
1984,-1.4989663270686435,0.9098685620842868,-0.09445512717332286,9.40840032350674,1.272089282,0.2406606527062823,10.893792046923233,1984.5
1984,-1.4989663270686435,0.881349787577974,-0.12630069713512462,9.39783596972258,1.272089282,0.2406606527062823,10.89802900361395,1984.5
1984,-1.4989663270686435,0.8428616884058762,-0.17095240513426097,9.409116805292667,1.272089282,0.2406606527062823,10.888313553872264,1984.5
1984,-1.4989663270686435,0.983171984603669,-0.016971215233439883,9.390112985265,1.272089282,0.2406606527062823,10.896138384724942,1984.5
1984,-1.4989663270686435,0.9005177063945358,-0.10478545171153553,9.391904606780878,1.272089282,0.2406606527062823,10.900918967518123,1984.5
1985,-1.3670361580972428,1.2040257470601494,0.18567073125943498,9.432009545316745,0.91370445,-0.0902481186818813,10.913430559827548,1985.5
1985,-1.3670361580972428,1,0,9.423847499619525,0.91370445,-0.0902481186818813,10.911813411386122,1985.5
1985,-1.3670361580972428,1.1435845866677046,0.13416770347007173,9.426755037852955,0.91370445,-0.0902481186818813,10.917728028050607,1985.5
1985,-1.3670361580972428,0.980435214699485,-0.019758709267115745,9.449879194141,0.91370445,-0.0902481186818813,10.912140702369184,1985.5
1985,-1.3670361580972428,1.1069123027426624,0.1015744299403771,9.428975800530942,0.91370445,-0.0902481186818813,10.916059211490444,1985.5
1985,-1.3670361580972428,1.0234635799882428,0.023192541693458593,9.443637920624717,0.91370445,-0.0902481186818813,10.908751102909914,1985.5
1985,-1.3670361580972428,1.1935380335089103,0.17692203349378366,9.425068027762853,0.91370445,-0.0902481186818813,10.909942792887207,1985.5
1985,-1.3670361580972428,1.2466154104575575,0.220432207306865,9.41763191555989,0.91370445,-0.0902481186818813,10.91343782547144,1985.5
1985,-1.3670361580972428,1.099503384028691,0.09485860879665638,9.430896810849044,0.91370445,-0.0902481186818813,10.911315934344273,1985.5
1985,-1.3670361580972428,1.022139697071805,0.02189817233443446,9.440942935776047,0.91370445,-0.0902481186818813,10.920029484130678,1985.5
1985,-1.3670361580972428,1.0439009590621031,0.042964618161555806,9.442556481312566,0.91370445,-0.0902481186818813,10.918419117741328,1985.5
1985,-1.3670361580972428,1.137365285823516,0.12871443478431616,9.446768244807723,0.91370445,-0.0902481186818813,10.91222931834581,1985.5
1986,-2.130572694739119,0.929547973734785,-0.07305686074284641,9.45885344072496,0.99978642,-2.1360281145635157e-4,10.935153154043368,1986.5
1986,-2.130572694739119,1,0,9.488208766316955,0.99978642,-2.1360281145635157e-4,10.936380876800648,1986.5
1986,-2.130572694739119,0.9984275030176408,-0.001573734653398421,9.46728115334961,0.99978642,-2.1360281145635157e-4,10.934021862764217,1986.5
1986,-2.130572694739119,0.7779585918783043,-0.25108198002698934,9.473920548942065,0.99978642,-2.1360281145635157e-4,10.93436320373887,1986.5
1986,-2.130572694739119,0.819832573477575,-0.19865513825702807,9.476591187835497,0.99978642,-2.1360281145635157e-4,10.937292261143234,1986.5
1986,-2.130572694739119,1.0068843669489909,0.006860777896757451,9.46637700448051,0.99978642,-2.1360281145635157e-4,10.93138818496952,1986.5
1986,-2.130572694739119,1.0684741690278046,0.06623162049916899,9.457209457718982,0.99978642,-2.1360281145635157e-4,10.931610029424824,1986.5
1986,-2.130572694739119,0.9972123113437726,-0.0027915814966172274,9.469010957113312,0.99978642,-2.1360281145635157e-4,10.936512282208037,1986.5
1986,-2.130572694739119,0.8452813255245578,-0.16808577741886832,9.473351964607138,0.99978642,-2.1360281145635157e-4,10.928492745500378,1986.5
1986,-2.130572694739119,0.8036315597394266,-0.21861437386649357,9.46579244364273,0.99978642,-2.1360281145635157e-4,10.933771739541267,1986.5
1986,-2.130572694739119,0.995879327261099,-0.004129186106060197,9.46559267037195,0.99978642,-2.1360281145635157e-4,10.932995086665942,1986.5
1986,-2.130572694739119,0.9090635851183686,-0.09534023662582114,9.475243330488674,0.99978642,-2.1360281145635157e-4,10.934773784487438,1986.5
1987,-1.236451753830088,0.9339229585779903,-0.06836132961794439,9.509395074159109,0.980825273,-0.019360946391552725,10.954393781041361,1987.5
1987,-1.236451753830088,1,0,9.513660882344444,0.980825273,-0.019360946391552725,10.951744206908433,1987.5
1987,-1.236451753830088,1.017553487667855,0.017401204685513715,9.51004693984734,0.980825273,-0.019360946391552725,10.951619641088246,1987.5
1987,-1.236451753830088,1.0235133013963822,0.023241122025363034,9.503702951934883,0.980825273,-0.019360946391552725,10.953426243866456,1987.5
1987,-1.236451753830088,0.9320511880914945,-0.07036754295979897,9.520054292754928,0.980825273,-0.019360946391552725,10.955067870293641,1987.5
1987,-1.236451753830088,0.7805048912734938,-0.24781427220004248,9.516145645921435,0.980825273,-0.019360946391552725,10.952150759957846,1987.5
1987,-1.236451753830088,0.880690949765924,-0.12704850940619192,9.518211214773876,0.980825273,-0.019360946391552725,10.947333671354034,1987.5
1987,-1.236451753830088,0.8644030581155776,-0.14571611650793456,9.499945306987273,0.980825273,-0.019360946391552725,10.950256034224022,1987.5
1987,-1.236451753830088,0.8500892996523696,-0.16241387660147122,9.517795546213106,0.980825273,-0.019360946391552725,10.95687767740113,1987.5
1987,-1.236451753830088,0.8569310232071505,-0.15439784996293743,9.49780418383551,0.980825273,-0.019360946391552725,10.94956964776709,1987.5
1987,-1.236451753830088,0.971389877937047,-0.02902736920194175,9.506486234224182,0.980825273,-0.019360946391552725,10.95321991316059,1987.5
1987,-1.236451753830088,0.8811328520165149,-0.12654686757411915,9.500227989540662,0.980825273,-0.019360946391552725,10.955093506400052,1987.5
1988,-0.6380755370735743,0.8096421749872499,-0.21116288819502743,9.530916069920334,1.165057007,0.15277001886769162,10.970933498202474,1988.5
1988,-0.6380755370735743,1,0,9.559743800038463,1.165057007,0.15277001886769162,10.968176212048913,1988.5
1988,-0.6380755370735743,1.020818610489892,0.020604864721483523,9.542134587909324,1.165057007,0.15277001886769162,10.968953695982647,1988.5
1988,-0.6380755370735743,0.9049838224440178,-0.09983821119445066,9.544777101075754,1.165057007,0.15277001886769162,10.96513683650464,1988.5
1988,-0.6380755370735743,1.0875762606355055,0.08395160624438261,9.544044856161564,1.165057007,0.15277001886769162,10.96971355573049,1988.5
1988,-0.6380755370735743,0.8318165323103152,-0.18414337652782845,9.549570907951454,1.165057007,0.15277001886769162,10.965137092460592,1988.5
1988,-0.6380755370735743,0.7679464122993938,-0.26403532392073,9.558179127494887,1.165057007,0.15277001886769162,10.965249745274456,1988.5
1988,-0.6380755370735743,0.8894627401016585,-0.11713766134082906,9.558749331291152,1.165057007,0.15277001886769162,10.964778675754063,1988.5
1988,-0.6380755370735743,1.0578980258849056,0.05628394493918965,9.538322336681311,1.165057007,0.15277001886769162,10.965951361085061,1988.5
1988,-0.6380755370735743,1.1374270017378427,0.12876869548730815,9.53706195904874,1.165057007,0.15277001886769162,10.97182600025113,1988.5
1988,-0.6380755370735743,0.9653770228979944,-0.035236556641848056,9.535949021547934,1.165057007,0.15277001886769162,10.966849525066877,1988.5
1988,-0.6380755370735743,0.8464028686552162,-0.16675982864091532,9.53782156071114,1.165057007,0.15277001886769162,10.967954858544362,1988.5
1989,-1.2048757571214215,0.8368661568033989,-0.17809112951901418,9.595326252070107,1.198189385,0.1808115715064289,10.983725221068037,1989.5
1989,-1.2048757571214215,1,0,9.58195665717112,1.198189385,0.1808115715064289,10.987124631264354,1989.5
1989,-1.2048757571214215,0.9557643641094248,-0.04524387736927097,9.576075838745796,1.198189385,0.1808115715064289,10.988445831259991,1989.5
1989,-1.2048757571214215,0.983738672303172,-0.016394994129351647,9.577749378445345,1.198189385,0.1808115715064289,10.984583066581346,1989.5
1989,-1.2048757571214215,0.9719958326974651,-0.02840376187917557,9.589286673627035,1.198189385,0.1808115715064289,10.987383248244942,1989.5
1989,-1.2048757571214215,1.0146608036469715,0.014554373042925381,9.583699541778547,1.198189385,0.1808115715064289,10.983918635150735,1989.5
1989,-1.2048757571214215,0.9790820346901418,-0.02113984559022617,9.579734183246458,1.198189385,0.1808115715064289,10.988856209385034,1989.5
1989,-1.2048757571214215,1.0528837020185309,0.05153278262555736,9.576720655702418,1.198189385,0.1808115715064289,10.987332283082866,1989.5
1989,-1.2048757571214215,1.2352443108855875,0.21126877309505726,9.575939984017412,1.198189385,0.1808115715064289,10.988735809594377,1989.5
1989,-1.2048757571214215,0.9969820663630896,-0.003022496781787048,9.595929524160418,1.198189385,0.1808115715064289,10.987352184868309,1989.5
1989,-1.2048757571214215,0.8953131615354233,-0.11058172075151813,9.588365216686752,1.198189385,0.1808115715064289,10.985993277426777,1989.5
1989,-1.2048757571214215,1.1101586442670446,0.10450292787486094,9.595661867047362,1.198189385,0.1808115715064289,10.978838968271688,1989.5
1990,-1.352465027495635,0.990170420897976,-0.009878208347102768,9.612992369848069,0.984742887,-0.015374700310293416,10.999821972724975,1990.5
1990,-1.352465027495635,1,0,9.613463844439996,0.984742887,-0.015374700310293416,11.003703016816031,1990.5
1990,-1.352465027495635,0.9856633775270316,-0.014440384772868917,9.608932712643904,0.984742887,-0.015374700310293416,11.000555212085319,1990.5
1990,-1.352465027495635,0.9994487019066632,-5.514501140056566e-4,9.614133956355134,0.984742887,-0.015374700310293416,11.001166933862205,1990.5
1990,-1.352465027495635,0.9626749670346596,-0.03803944540878078,9.618946272402447,0.984742887,-0.015374700310293416,11.000719922405573,1990.5
1990,-1.352465027495635,1.112477605360012,0.10658960484217447,9.624824286913258,0.984742887,-0.015374700310293416,11.0074812239589,1990.5
1990,-1.352465027495635,1.0727365993860318,0.07021295297836398,9.619559548760442,0.984742887,-0.015374700310293416,10.999693429079487,1990.5
1990,-1.352465027495635,1.1062206608908096,0.10094939575966154,9.618840736300012,0.984742887,-0.015374700310293416,11.00058838901121,1990.5
1990,-1.352465027495635,0.9206324097454344,-0.08269444319430903,9.62397834877477,0.984742887,-0.015374700310293416,11.002147363944387,1990.5
1990,-1.352465027495635,0.7307424391108333,-0.3136942217965051,9.623423964577826,0.984742887,-0.015374700310293416,11.002818798096767,1990.5
1990,-1.352465027495635,0.9173131616136476,-0.08630635835879173,9.616515881295825,0.984742887,-0.015374700310293416,11.002729210427516,1990.5
1990,-1.352465027495635,0.9026789988735724,-0.10238827173920519,9.61056968615927,0.984742887,-0.015374700310293416,11.00193266558339,1990.5
1991,-0.6305355342069461,0.8569881085009631,-0.1543312362087905,9.656571151911804,1.029870414,0.0294329826761093,11.013714068756052,1991.5
1991,-0.6305355342069461,1,0,9.649490762631991,1.029870414,0.0294329826761093,11.019834441910112,1991.5
1991,-0.6305355342069461,0.920316680217437,-0.08303745054069833,9.659571179814607,1.029870414,0.0294329826761093,11.02032326149733,1991.5
1991,-0.6305355342069461,0.8531030835624873,-0.1588748905358803,9.645813107318832,1.029870414,0.0294329826761093,11.017039895839348,1991.5
1991,-0.6305355342069461,0.989776982912614,-0.010275631015789133,9.641835542079491,1.029870414,0.0294329826761093,11.020839340233117,1991.5
1991,-0.6305355342069461,0.8064704813263995,-0.21508798304591198,9.652057557378502,1.029870414,0.0294329826761093,11.016126181867076,1991.5
1991,-0.6305355342069461,0.8603952796668908,-0.15036336781131618,9.644266035543833,1.029870414,0.0294329826761093,11.019894158393837,1991.5
1991,-0.6305355342069461,0.7801455786469867,-0.2482747374224366,9.652708160028727,1.029870414,0.0294329826761093,11.016449709768555,1991.5
1991,-0.6305355342069461,0.9835520092402816,-0.01658476076140229,9.637410470158315,1.029870414,0.0294329826761093,11.012959513612527,1991.5
1991,-0.6305355342069461,0.8426628510374186,-0.17118834043478842,9.637290155471321,1.029870414,0.0294329826761093,11.02241318472707,1991.5
1991,-0.6305355342069461,0.8054565065075737,-0.21634607346839557,9.653035778889944,1.029870414,0.0294329826761093,11.020900354100066,1991.5
1991,-0.6305355342069461,0.8921728179500796,-0.11409542307120207,9.650728272813165,1.029870414,0.0294329826761093,11.019098398140294,1991.5
1992,-1.5157584061132083,1.1958547764577454,0.1788612237894712,9.68577340846002,0.926415653,-0.0764322757172056,11.039693634076611,1992.5
1992,-1.5157584061132083,1,0,9.667662393588113,0.926415653,-0.0764322757172056,11.029610743790975,1992.5
1992,-1.5157584061132083,1.0319118732993162,0.03141326932327825,9.687894047156997,0.926415653,-0.0764322757172056,11.03530198553795,1992.5
1992,-1.5157584061132083,1.2519228097283552,0.22468061720564597,9.687819084907163,0.926415653,-0.0764322757172056,11.027105693422214,1992.5
1992,-1.5157584061132083,1.0269677232971108,0.026610502309519318,9.68677371328709,0.926415653,-0.0764322757172056,11.039536682972486,1992.5
1992,-1.5157584061132083,1.1209857308513622,0.1142084150628559,9.685247025829273,0.926415653,-0.0764322757172056,11.032050498536574,1992.5
1992,-1.5157584061132083,1.154440103169191,0.1436154672791761,9.693445756622312,0.926415653,-0.0764322757172056,11.030666441579454,1992.5
1992,-1.5157584061132083,1.0736163126717015,0.07103268148618608,9.67121615737555,0.926415653,-0.0764322757172056,11.032055978761123,1992.5
1992,-1.5157584061132083,1.201566977307201,0.18362651938244656,9.676692945170114,0.926415653,-0.0764322757172056,11.031126526299508,1992.5
1992,-1.5157584061132083,1.0093200331231458,0.009276869597497298,9.682901502915593,0.926415653,-0.0764322757172056,11.028474460606393,1992.5
1992,-1.5157584061132083,1.0101395190089473,0.010088458945664928,9.67528760394293,0.926415653,-0.0764322757172056,11.031691185845517,1992.5
1992,-1.5157584061132083,1.2175771494683767,0.19686294108681326,9.680878548581358,0.926415653,-0.0764322757172056,11.03440023911334,1992.5
1993,-1.2162741024427575,1.277168975137033,0.24464589025201447,9.71562814914796,0.876140171,-0.13222918828931174,11.053782664552585,1993.5
1993,-1.2162741024427575,1,0,9.707146136829222,0.876140171,-0.13222918828931174,11.052183358499263,1993.5
1993,-1.2162741024427575,1.058667630712984,0.05701116533946078,9.71509021138894,0.876140171,-0.13222918828931174,11.046938767041684,1993.5
1993,-1.2162741024427575,0.9327467165274748,-0.06962158709347181,9.71444290171789,0.876140171,-0.13222918828931174,11.048847621406432,1993.5
1993,-1.2162741024427575,1.3728508255368004,0.3168894723302029,9.706214399472131,0.876140171,-0.13222918828931174,11.056999064755633,1993.5
1993,-1.2162741024427575,1.2581338264874662,0.2296295329759565,9.705052591018335,0.876140171,-0.13222918828931174,11.052191378423535,1993.5
1993,-1.2162741024427575,1.0397942732596308,0.03902287941204521,9.717012726678789,0.876140171,-0.13222918828931174,11.046782057644426,1993.5
1993,-1.2162741024427575,1.1398434216691136,0.1308909035600514,9.710088325205298,0.876140171,-0.13222918828931174,11.059220434212508,1993.5
1993,-1.2162741024427575,1.1284142200304736,0.12081330200752126,9.715483028908997,0.876140171,-0.13222918828931174,11.05243507237515,1993.5
1993,-1.2162741024427575,1.0515548976924365,0.05026992373019555,9.705984831143132,0.876140171,-0.13222918828931174,11.053597107128342,1993.5
1993,-1.2162741024427575,1.0390660373891905,0.03832226870097605,9.718827024590578,0.876140171,-0.13222918828931174,11.05433942295457,1993.5
1993,-1.2162741024427575,1.1295077110721958,0.12178188388109956,9.702942284740386,0.876140171,-0.13222918828931174,11.051607252715966,1993.5
1994,-1.0345182309014969,0.8879559410874082,-0.11883315311343448,9.745460523266383,1.002360094,0.002357313352356005,11.066851461002058,1994.5
1994,-1.0345182309014969,1,0,9.743695505066611,1.002360094,0.002357313352356005,11.063556068411136,1994.5
1994,-1.0345182309014969,0.8853971528027174,-0.12171897440790547,9.742543812822566,1.002360094,0.002357313352356005,11.06253352896069,1994.5
1994,-1.0345182309014969,0.8557683720915502,-0.15575553280837418,9.744887538091843,1.002360094,0.002357313352356005,11.074309040247279,1994.5
1994,-1.0345182309014969,0.834988744471938,-0.1803370338964589,9.743309805529847,1.002360094,0.002357313352356005,11.064556734538899,1994.5
1994,-1.0345182309014969,0.7841709771198686,-0.24312819934732627,9.737208202505801,1.002360094,0.002357313352356005,11.06948699690206,1994.5
1994,-1.0345182309014969,1.0634912962522038,0.06155717156467824,9.739392599977812,1.002360094,0.002357313352356005,11.06964840332684,1994.5
1994,-1.0345182309014969,0.9465737286459924,-0.05490641527987515,9.743083324098064,1.002360094,0.002357313352356005,11.07165078829799,1994.5
1994,-1.0345182309014969,0.8660907744149604,-0.143765555572369,9.73321590651459,1.002360094,0.002357313352356005,11.072357599794906,1994.5
1994,-1.0345182309014969,0.8378250417170574,-0.176945981065027,9.73575523568655,1.002360094,0.002357313352356005,11.068831152460705,1994.5
1994,-1.0345182309014969,0.86868855061201,-0.14077061771331714,9.75311278792839,1.002360094,0.002357313352356005,11.070436932626116,1994.5
1994,-1.0345182309014969,0.8496686247274146,-0.1629088587721795,9.728543362138373,1.002360094,0.002357313352356005,11.063120764626671,1994.5
1995,-0.707435456514794,1.142467415516011,0.13319032304341483,9.762853820962533,1.014249265,0.014148698430752895,11.084196837736295,1995.5
1995,-0.707435456514794,1,0,9.775599822103732,1.014249265,0.014148698430752895,11.08587836659243,1995.5
1995,-0.707435456514794,1.3075941243620757,0.26818890240575477,9.77615781476783,1.014249265,0.014148698430752895,11.082864058846685,1995.5
1995,-0.707435456514794,1.240962441403291,0.21588724098067166,9.774743836414366,1.014249265,0.014148698430752895,11.080853421117208,1995.5
1995,-0.707435456514794,1.046624892407034,0.0455705987425339,9.77028101364768,1.014249265,0.014148698430752895,11.082875265267736,1995.5
1995,-0.707435456514794,1.209136717990831,0.1899066487717268,9.771805181138802,1.014249265,0.014148698430752895,11.080446994723848,1995.5
1995,-0.707435456514794,1.2275766489991964,0.20504202191357934,9.764773216391243,1.014249265,0.014148698430752895,11.080601045160343,1995.5
1995,-0.707435456514794,1.257860455148219,0.22941222617019927,9.76622243337389,1.014249265,0.014148698430752895,11.085717374619849,1995.5
1995,-0.707435456514794,1.098775958318414,0.09419679505641428,9.768455293386358,1.014249265,0.014148698430752895,11.088753072539225,1995.5
1995,-0.707435456514794,1.1732600014531207,0.1597862002272222,9.76460091563413,1.014249265,0.014148698430752895,11.07686972731164,1995.5
1995,-0.707435456514794,1.0823447790823284,0.07912977946504982,9.774637534943029,1.014249265,0.014148698430752895,11.077204770041787,1995.5
1995,-0.707435456514794,1.11835739858161,0.11186100037492629,9.760631337586071,1.014249265,0.014148698430752895,11.078941883243393,1995.5
1996,-0.8584639965110471,1.068824931242054,0.06655984991484054,9.792386124500084,1.121534737,0.11469804819439383,11.098388615424609,1996.5
1996,-0.8584639965110471,1,0,9.79109162792553,1.121534737,0.11469804819439383,11.094712910851296,1996.5
1996,-0.8584639965110471,1.016471603739626,0.016337418368594984,9.800303470205312,1.121534737,0.11469804819439383,11.098602276601092,1996.5
1996,-0.8584639965110471,1.1497039457593834,0.13950447076208605,9.79182143013991,1.121534737,0.11469804819439383,11.098126556563113,1996.5
1996,-0.8584639965110471,1.3456312319381123,0.29686322038492996,9.801145501637642,1.121534737,0.11469804819439383,11.096104633562542,1996.5
1996,-0.8584639965110471,1.3251522746334323,0.2815273770865467,9.80464248150001,1.121534737,0.11469804819439383,11.095748237597899,1996.5
1996,-0.8584639965110471,1.2663262140289668,0.236119963538659,9.79826718577498,1.121534737,0.11469804819439383,11.093395148976521,1996.5
1996,-0.8584639965110471,1.404787366286205,0.3398859506109842,9.80098480052193,1.121534737,0.11469804819439383,11.099474938354255,1996.5
1996,-0.8584639965110471,1.1766556554226046,0.16267622423552294,9.794486474956038,1.121534737,0.11469804819439383,11.10394254505582,1996.5
1996,-0.8584639965110471,1.254265260839862,0.2265499516112634,9.80092114079197,1.121534737,0.11469804819439383,11.096146587912104,1996.5
1996,-0.8584639965110471,1.3233443719595357,0.28016214752733426,9.791034616004163,1.121534737,0.11469804819439383,11.093288454474115,1996.5
1996,-0.8584639965110471,1.053528607962879,0.05214510905513852,9.797700439489136,1.121534737,0.11469804819439383,11.0953739299998,1996.5
1997,-1.8348146909581737,0.9976427549155884,-0.0023600277604319294,9.818227444584695,1.111987479,0.10614893587291119,11.114386073355986,1997.5
1997,-1.8348146909581737,1,0,9.824085419532821,1.111987479,0.10614893587291119,11.114747613715263,1997.5
1997,-1.8348146909581737,1.1475299916387376,0.13761179911535718,9.831387517714859,1.111987479,0.10614893587291119,11.120406093817078,1997.5
1997,-1.8348146909581737,1.0045110918188886,0.004500947341194958,9.829305711937204,1.111987479,0.10614893587291119,11.108347349104351,1997.5
1997,-1.8348146909581737,1.1272136975568734,0.11974883337100693,9.823129847885284,1.111987479,0.10614893587291119,11.112620298870972,1997.5
1997,-1.8348146909581737,1.0233947742822078,0.023125311143853317,9.82125463161379,1.111987479,0.10614893587291119,11.111859464061176,1997.5
1997,-1.8348146909581737,1.0228219787674548,0.022565453026319328,9.820884033688115,1.111987479,0.10614893587291119,11.10867506592763,1997.5
1997,-1.8348146909581737,1.0685046301684349,0.06626012910266459,9.821483152338828,1.111987479,0.10614893587291119,11.110468500173903,1997.5
1997,-1.8348146909581737,1.1280946770989002,0.12053008315195557,9.827135437517024,1.111987479,0.10614893587291119,11.108462797277292,1997.5
1997,-1.8348146909581737,1.212116762271211,0.19236822151446656,9.819999676009473,1.111987479,0.10614893587291119,11.113275387613266,1997.5
1997,-1.8348146909581737,1.3596664651828196,0.30723942348109307,9.840925197088659,1.111987479,0.10614893587291119,11.11568305914159,1997.5
1997,-1.8348146909581737,1.2208982037977565,0.1995868204799896,9.826707529076897,1.111987479,0.10614893587291119,11.10753219881295,1997.5
1998,-0.8226262822127713,1.0209567710621468,0.020740198484162788,9.847094146610457,1.007244944,0.007218825468878159,11.125917431489192,1998.5
1998,-0.8226262822127713,1,0,9.854212421242666,1.007244944,0.007218825468878159,11.131551340252665,1998.5
1998,-0.8226262822127713,0.9039873002395912,-0.10093996709617224,9.85155249399191,1.007244944,0.007218825468878159,11.122331631464556,1998.5
1998,-0.8226262822127713,1.2000866394622802,0.1823937537395926,9.850347566841213,1.007244944,0.007218825468878159,11.13184393437852,1998.5
1998,-0.8226262822127713,1.328378110397895,0.28395873221387724,9.855344363044374,1.007244944,0.007218825468878159,11.122861043205425,1998.5
